0.25877,0.26296,0.26532,0.26628,0.26544,0.26704,0.26757,0.2638,0.26317,0.26029,0.25678,0.25892,0.26256,0.26032,0.25924,0.26185,0.26238,0.26253,0.26076,0.25978,0.25751,0.25777,0.25908,0.25851,0.26023,0.26225,0.25796,0.26221,0.2667,0.26192,0.26139,0.25817,0.2559,0.25969,0.26004,0.26032,0.25703,0.25775,0.2567,0.25864,0.25955,0.26293,0.2589,0.26017,0.26113,0.26013,0.25995,0.26261,0.26448,0.26545,0.26523,0.26722,0.26687,0.26219,0.26174,0.26669,0.27068,0.27424,0.27618,0.27154,0.26801,0.2651,0.26287,0.26355,0.26251,0.26518,0.26796,0.26684,0.26952,0.26518,0.26599,0.26339,0.26096,0.26582,0.26435,0.26214,0.26248,0.26421,0.27043,0.27172,0.2703,0.27042,0.27313,0.26829,0.26558,0.26815,0.26912,0.26688,0.27068,0.2609,0.2573,0.26363,0.26536,0.26677,0.27263,0.27213,0.27136,0.26842,0.26907,0.26955,0.65188,0.6697,0.68102,0.69996,0.71401,0.72843,0.73889,0.75406,0.76194,0.77606,0.78906,0.79903,0.8081,0.82039,0.83084,0.84363,0.85345,0.86433,0.87222,0.88539,0.89766,0.90559,0.9154,0.92307,0.93426,0.93975,0.94941,0.95985,0.96764,0.97739,0.98739,0.99248,0.99688,1.0024,1.0068,1.0173,1.0169,1.018,1.0168,1.0179,1.0189,1.0135,1.0168,1.0157,1.0185,1.0178,1.0159,1.016,1.0171,1.0174,1.0151,1.0152,1.0157,1.0156,1.0168,1.0179,1.0175,1.0189,1.0166,1.0163,1.0172,1.0148,1.0185,1.0182,1.0175,1.0173,1.0191,1.0169,1.0162,1.0171,1.0168,1.0153,1.0177,1.0177,1.0167,1.0156,1.0127,1.0125,1.0113,1.0111,1.0086,0.99976,0.99598,0.98771,0.97972,0.97193,0.96527,0.95978,0.95923,0.94947,0.94208,0.93508,0.93222,0.92158,0.91927,0.90791,0.89957,0.89545,0.88747,0.87916,0.32782,0.32523,0.32654,0.32195,0.31756,0.3186,0.31824,0.318,0.31617,0.31679,0.31403,0.32009,0.3213,0.31984,0.32091,0.32653,0.32738,0.32705,0.32618,0.32019,0.31599,0.3186,0.3178,0.31792,0.31789,0.31706,0.31799,0.31534,0.31237,0.31137,0.30733,0.31038,0.31252,0.31354,0.31035,0.31459,0.31501,0.31529,0.31501,0.31805,0.31644,0.31768,0.32102,0.31702,0.31581,0.3139,0.3118,0.31623,0.31695,0.31587,0.31741,0.31549,0.31327,0.3142,0.31355,0.31426,0.31416,0.31139,0.3135,0.30786,0.30874,0.31335,0.3177,0.31444,0.31537,0.3188,0.32339,0.32018,0.3192,0.31661,0.31327,0.3179,0.31896,0.32161,0.31967,0.32118,0.32214,0.31891,0.318,0.315,0.31223,0.31086,0.30944,0.3096,0.31094,0.31077,0.31452,0.31228,0.31073,0.31271,0.31157,0.31572,0.31733,0.31178,0.30936,0.31171,0.3119,0.31019,0.30918,0.31011
3700,3666.6,3680.1,3659.2,3620.6,3649.1,3656.9,3642.4,3629.7,3623.1,3648.9,3689.1,3669.2,3671.1,3649.5,3653,3654.4,3657,3652.1,3650,3672.3,3649.3,3653.3,3681,3671.8,3655.8,3649.2,3662.3,3662.8,3654.1,3672.4,3619.9,3625.6,3662.9,3674,3656.4,3643.7,3635.8,3675.9,3677.2,3619,3680.8,3657.9,3636.6,3680.6,3623.2,3635.4,3661,3654.6,3660.2,3644.1,3659.4,3651.9,3667,3656,3691.6,3654.4,3636,3664.5,3640.2,3625.6,3651.3,3629.9,3671.6,3679,3663.4,3646.8,3668.2,3669.5,3642.7,3636.8,3632.3,3670.6,3664.4,3676.6,3650.3,3640,3682.4,3650,3661.4,3643.8,3657.9,3617.1,3654.1,3667.7,3657.6,3674.7,3646.1,3662.8,3699,3666,3660.1,3637.8,3663.2,3677.7,3628.8,3670.5,3668.8,3655.1,3637.8,3632.7,3642,3602.7,3670.1,3665.8,3657,3648.3,3655.9,3679.5,3684.8,3659.4,3669.9,3643.5,3681.7,3679.2,3687.6,3687.7,3655.6,3686,3684.9,3657.3,3679.6,3700.6,3696.5,3654.3,3689.1,3676.9,3684.2,3713.3,3688.3,3661.3,3654.1,3692.9,3681.6,3693.7,3693.3,3710.8,3678.5,3646.7,3667.8,3718.9,3698.8,3684,3675.8,3686.1,3688.1,3676.8,3652.3,3690.9,3694.4,3671.7,3683.2,3696.6,3656.6,3674.6,3659.9,3692.2,3692.3,3677.2,3664.7,3685.2,3707.3,3667.9,3696.4,3717,3731.9,3694.5,3708.7,3678.7,3663.3,3655.8,3682.5,3682.9,3665.1,3720.9,3691.1,3657.7,3696.8,3676.4,3680.5,3705.7,3664.7,3668.7,3649.1,3697,3709.6,3657.2,3650.7,3656.4,3683.5,3696.7,3668.5,3671.7,3674.6,3666.2,3663.3,3652.1,3648.5,3640.4,3651.9,3674.1,3677.4,3670.5,3674.4,3675.2,3649.6,3671.6,3693.1,3675.8,3679.2,3691.4,3672.9,3671.4,3680.7,3655.1,3679.5,3673.7,3687.1,3667.5,3688.3,3675.3,3682.1,3663.1,3673.3,3685,3669.6,3677.7,3665.7,3694.9,3688.3,3693.1,3658.5,3679.5,3654.4,3710.4,3672.2,3678.3,3678.9,3654,3661.5,3668,3680.1,3674.1,3662.7,3682.9,3703.3,3700,3674.5,3677.9,3711.1,3695.7,3687.2,3701.2,3693.2,3687.4,3662.6,3664.3,3691,3685,3674.3,3686.9,3671.2,3645.1,3688.7,3657.1,3659.5,3659.5,3666.4,3659.5,3676.4,3669.5,3683.1,3661.3,3642.3,3644,3648.2,3673.5,3655,3693.7,3694.8,3681.9,3668.5,3654.3,3683.1,3665.8,3682.2,3683.2,3719.4,3688.7,3677.9,3671.6,3699.2,3657.2,3659.6,3682.7,3663.5,3704.9,3700.3,3689.3,3676.9
4442.7,4445.2,4450.5,4424.9,4443.6,4465.7,4450.5,4453.7,4415.4,4464.1,4427.9,4452.2,4444.3,4454.1,4442.4,4454.9,4417.5,4501.3,4452.3,4395.7,4459.6,4485.2,4439.9,4443.9,4428.4,4443.1,4459.1,4439.6,4449,4443.3,4441.1,4478.5,4443.3,4453.2,4428.8,4443.8,4438.8,4434.1,4440.4,4409.7,4450.4,4435.7,4449.8,4460.7,4435.5,4451.2,4442.1,4443.6,4471.4,4466.7,4471.4,4413.1,4451.6,4414.9,4447.8,4428.6,4467.3,4463.2,4444.3,4403.3,4427.5,4422.7,4434.4,4441.7,4505.5,4472.8,4427.6,4405.8,4416.7,4415.4,4413.5,4439.7,4425.2,4422.9,4432.2,4414.6,4426.8,4403.9,4447.8,4415.3,4413.4,4417.1,4461.6,4455.3,4432.1,4442.2,4459.5,4449.2,4442.8,4425.9,4417.3,4433.2,4407.1,4418.1,4411.9,4430.3,4439.7,4417.9,4491.2,4433.7,4467.3,4477.2,4437.6,4439.2,4467.8,4495.6,4503.4,4431.2,4462.5,4474.1,4456,4490.4,4450.9,4496,4456,4466.2,4499.4,4471.8,4480.1,4493.2,4502.3,4475.3,4480,4483.3,4512.7,4517.7,4511.3,4534,4515.6,4479.7,4491.9,4537.1,4514.8,4514.8,4489.3,4530.9,4491.8,4482.2,4504.9,4511,4532.2,4516.4,4503.1,4511.7,4517.6,4501,4561.8,4467.6,4532,4488.1,4542.2,4478.5,4483.8,4498.9,4519.2,4496,4502.3,4523.8,4471.7,4518.7,4480.7,4500.7,4501.2,4466.9,4479,4454.5,4484.4,4494.6,4443.4,4451,4501.7,4508.7,4481.5,4446.7,4463,4468.4,4475.2,4454.8,4478.2,4431.3,4464.5,4436.1,4467.5,4456.8,4471.8,4453.3,4466.7,4446.5,4469,4441.3,4465.5,4436.1,4435.2,4425.1,4429.3,4415,4441.9,4401.7,4418.7,4460,4475.7,4496.8,4476.3,4476,4492,4521.1,4474.9,4493.6,4448.5,4472.7,4482.8,4448.6,4503.7,4502.8,4511.5,4508.6,4473.7,4500.8,4520,4527.5,4524.6,4505.1,4515.7,4494.9,4505.5,4482.3,4488.3,4510.4,4520,4506.5,4498,4515.4,4534.7,4499.8,4504.1,4500.5,4507.2,4492.6,4502.3,4503.2,4545.8,4524.4,4469.2,4476,4551.7,4499.2,4459.2,4509.7,4485.2,4455.1,4481.2,4495.5,4487.8,4478,4493.6,4468.2,4513.7,4507.4,4531.5,4491,4527.3,4526.4,4477.1,4515.4,4530.4,4524.3,4494.3,4497.5,4474.9,4510.6,4515.5,4482,4508,4536.5,4501.6,4538.6,4527.7,4510.6,4507.4,4531.1,4518.4,4507.1,4510.6,4514.3,4510.5,4539.6,4516.8,4484.8,4508.8,4452.4,4521.2,4527.1,4461.4,4531.2,4472,4503.3,4493.9,4524,4442.6,4482.2
9.2893,9.2901,9.1525,9.2997,9.1737,9.2383,9.124,9.2492,9.1823,9.1492,9.1987,9.2215,9.2916,9.2698,9.2191,9.2363,9.2367,9.2177,9.221,9.2437,9.344,9.1975,9.2453,9.228,9.2494,9.2186,9.2581,9.2135,9.195,9.2786,9.2359,9.1747,9.2774,9.2715,9.3169,9.2338,9.164,9.2327,9.2365,9.2452,9.266,9.3291,9.2678,9.321,9.3388,9.1565,9.2689,9.1872,9.3053,9.2717,9.1816,9.259,9.2589,9.2282,9.275,9.1976,9.2163,9.1708,9.1204,9.2006,9.3193,9.1806,9.0914,9.1568,9.1807,9.117,9.3412,9.1649,9.3071,9.1845,9.2387,9.2646,9.2149,9.2528,9.325,9.3392,9.2355,9.2593,9.1922,9.2522,9.1652,9.3042,9.2682,9.3029,9.2608,9.2255,9.2087,9.2082,9.2054,9.3118,9.2917,9.2349,9.178,9.2001,9.1334,9.2001,9.2357,9.1977,9.1665,9.1729,8.8594,8.7221,8.8388,8.7533,8.7697,8.6934,8.7289,8.7131,8.7617,8.6851,8.6507,8.7616,8.6897,8.6943,8.7418,8.6031,8.6369,8.6328,8.6708,8.5662,8.4897,8.6136,8.5978,8.5437,8.646,8.5957,8.4818,8.5492,8.6595,8.5347,8.4925,8.5472,8.5688,8.5092,8.5345,8.4871,8.5423,8.6571,8.4246,8.4098,8.476,8.4534,8.4456,8.4433,8.448,8.4669,8.3947,8.519,8.43,8.4108,8.5257,8.4511,8.4885,8.4657,8.4637,8.4853,8.5063,8.4778,8.5322,8.4648,8.51,8.5106,8.4892,8.4512,8.4517,8.4925,8.4914,8.5681,8.6181,8.4828,8.4836,8.5279,8.5246,8.5453,8.5236,8.5883,8.5742,8.6157,8.5205,8.5738,8.5559,8.5104,8.6092,8.5342,8.6613,8.4804,8.5147,8.58,8.5397,8.6283,8.5663,8.5965,8.6105,8.7064,8.6873,8.6199,8.5499,8.6672,8.5695,8.6203,9.3972,9.3776,9.407,9.3233,9.3734,9.4286,9.3487,9.2707,9.233,9.385,9.3465,9.3163,9.3903,9.3559,9.3617,9.3024,9.3609,9.3364,9.3135,9.3008,9.3233,9.3534,9.3932,9.4091,9.3456,9.3974,9.45,9.4805,9.4576,9.3413,9.2883,9.3359,9.3942,9.3518,9.3958,9.3475,9.4255,9.3474,9.2869,9.3157,9.4342,9.3541,9.3856,9.4824,9.4125,9.3376,9.3275,9.4659,9.3307,9.3587,9.2875,9.4345,9.3782,9.4068,9.3768,9.3379,9.3912,9.2768,9.4018,9.4268,9.3832,9.3821,9.2869,9.3406,9.4206,9.3937,9.4056,9.3752,9.417,9.3309,9.38,9.3596,9.417,9.4085,9.4144,9.3801,9.346,9.3754,9.4558,9.3032,9.3589,9.4116,9.4569,9.2747,9.4379,9.3146,9.3828,9.3897,9.4264,9.3336,9.3892,9.4034,9.3129,9.3995,9.4564,9.3687,9.3142,9.2635,9.3462,9.3279
32.598,32.349,32.359,32.21,31.975,32.435,32.279,32.614,32.712,32.582,32.65,32.646,32.465,31.997,33.137,32.662,32.238,32.253,32.165,32.402,32.047,32.107,32.577,32.084,32.74,32.505,32.333,31.98,32.178,32.26,32.151,32.272,32.47,32.771,32.442,32.438,32.486,32.559,32.649,32.281,32.284,32.254,32.675,32.816,32.368,32.148,32.353,32.216,32.436,32.586,32.103,32.659,32.178,32.37,32.648,32.33,32.396,32.288,32.581,32.047,32.27,32.451,32.624,32.461,32.07,32.47,32.783,32.101,32.473,32.423,32.346,32.6,32.354,32.254,32.446,32.333,32.134,32.651,32.305,32.487,32.64,32.398,32.7,32.804,32.184,32.226,32.569,32.565,32.421,32.336,32.573,32.481,32.186,32.326,32.195,32.662,32.421,32.664,32.6,32.293,29.798,29.974,29.897,29.716,30.105,30.013,30.292,30.306,30.078,29.57,29.753,30.192,30.168,29.971,30.342,30.042,30.103,30.197,30.381,30.147,30.497,30.374,30.298,30.065,30.6,30.447,30.647,30.241,30.574,30.167,31.013,30.799,30.894,30.575,30.835,30.838,30.977,30.818,31.092,30.846,30.665,31,31.29,30.845,30.952,31.037,31.442,31.529,31.381,30.949,31.517,31.397,31.305,30.933,31.83,31.461,31.334,31.467,31.557,31.304,31.384,31.59,31.285,31.581,31.494,31.808,31.352,31.371,31.676,31.636,31.909,31.868,31.527,32.005,32.278,32.117,31.767,32.057,32.005,32.449,32.032,32.077,32.358,31.864,32.332,32.591,32.328,32.496,32.829,32.947,32.534,32.907,32.67,33.176,32.668,33.001,32.907,32.888,33.152,33.198,32.518,32.201,32.113,32.171,32.383,31.969,31.849,32.42,32.291,32.86,32.324,32.577,31.996,32.404,32.637,32.323,32.23,32.212,32.673,32.327,32.262,32.575,32.641,32.289,32.38,32.356,32.685,32.303,32.246,32.467,32.612,32.598,32.714,32.694,32.714,32.473,33.018,32.808,32.37,32.41,32.131,32.274,32.839,32.585,32.811,32.335,32.372,32.399,32.248,32.461,32.641,32.45,32.486,32.593,32.423,32.562,32.619,32.591,32.291,32.32,32.166,32.804,32.48,32.653,32.576,32.573,32.615,32.928,32.605,32.702,32.628,32.507,32.706,32.445,32.631,32.641,32.54,32.331,32.663,32.694,32.43,32.79,32.837,32.469,32.54,32.835,32.448,33.02,32.852,32.783,32.742,33.034,32.765,32.827,32.213,32.655,32.718,32.918,32.486,32.938
47.445,47.539,47.52,47.524,47.658,48.101,47.379,47.469,47.482,47.726,47.212,47.482,47.675,47.459,47.706,47.323,47.448,47.781,47.97,47.579,47.638,47.431,47.733,47.806,47.585,47.846,47.654,47.419,47.35,47.248,47.608,47.751,47.718,47.083,47.761,47.519,47.481,47.761,47.851,47.462,47.974,47.548,47.652,47.951,47.769,47.786,47.424,47.59,47.504,47.711,47.709,47.429,47.529,47.629,47.638,47.492,47.448,47.435,47.804,47.528,47.85,47.218,47.348,47.597,47.353,47.688,47.775,47.585,47.591,47.441,47.421,47.826,47.427,47.767,47.892,47.657,48.029,47.507,47.588,47.539,47.867,47.836,47.827,47.72,47.646,47.235,47.51,47.639,47.394,47.521,47.906,47.847,47.703,47.738,47.636,47.656,47.197,47.232,47.695,47.719,45.35,45.004,45.611,44.953,45.626,44.972,45.308,45.327,45.026,44.882,45.497,45.04,45.53,45.822,44.97,45.233,45.319,45.423,45.773,45.316,45.664,45.432,45.727,45.573,46.035,45.236,45.689,45.491,46.156,45.768,45.866,46.176,46.067,46.294,45.977,46.275,46.177,45.98,45.958,46.567,45.882,46.44,46.558,46.221,46.116,46.489,46.334,46.434,46.029,46.427,46.712,46.615,46.815,46.811,46.987,46.819,46.72,46.363,47.071,46.517,46.683,46.734,46.716,46.698,47.21,46.739,47.404,47.044,46.956,46.384,46.963,46.974,46.765,46.982,47.568,47.031,47.381,46.879,47.531,47.029,47.746,47.409,47.572,47.657,47.584,47.591,47.688,48.039,47.948,47.953,48.05,48.161,48.359,48.081,48.269,48.034,48.375,48.154,47.765,48.477,47.348,47.692,47.835,47.741,47.529,47.86,47.888,47.759,47.805,47.608,47.559,48.059,47.818,47.597,47.391,47.831,47.544,47.718,47.832,47.768,47.595,47.817,47.918,48.106,47.61,47.608,47.817,47.631,47.971,47.581,47.889,47.57,47.803,47.914,47.737,47.758,47.713,48.112,47.614,47.817,47.952,47.991,47.925,47.899,47.833,47.684,47.858,47.909,48.043,47.795,47.978,48.188,47.422,47.925,47.814,47.916,47.686,47.803,48.073,48.19,48.19,48.018,47.937,47.768,48.151,48.68,48.147,47.702,47.808,48.063,47.968,47.953,48.443,48.124,47.741,47.912,48.229,48.19,47.927,48.121,48.115,48.089,47.805,48.127,47.777,47.964,47.677,47.939,47.893,47.927,48.054,48.108,48.353,47.935,48.573,47.83,47.902,48.192,47.928,47.645
2798.9,2798.4,2797.9,2798.3,2798.2,2799.3,2798.1,2799.8,2798.9,2798.8,2799.7,2799.4,2801.9,2800.8,2800.4,2800.3,2800.7,2800.6,2801,2801.3,2801.1,2800.2,2800.5,2799.3,2800,2799.9,2801,2799.8,2799.5,2799.5,2799.7,2800.5,2799.8,2798.8,2800.6,2800.6,2800.7,2800.1,2799.3,2799.5,2798.5,2798.9,2799.1,2799.5,2798.8,2799.4,2799.9,2800.3,2800.1,2799.5,2800.5,2800.4,2799.6,2801.1,2801.4,2799.9,2800.3,2800.1,2800.3,2800.5,2800.5,2801.7,2800.5,2800,2800,2799.7,2799.1,2800.3,2799.3,2799.8,2799.6,2800.3,2800.6,2799.8,2800,2800.8,2800.6,2800.4,2800.6,2800.4,2799.1,2801.4,2801.5,2800.7,2800.7,2800.2,2800.6,2799.7,2800.5,2801.3,2800.2,2800.1,2799.7,2799.5,2798.7,2798,2800.6,2798.7,2798.8,2799.9,2793.8,2793.3,2792.5,2793.4,2792.1,2790.7,2790.5,2790.8,2789.7,2789,2788.9,2789.6,2789,2789,2788.8,2787.6,2788,2788.4,2786.8,2787.9,2786.7,2786.8,2787.3,2787.3,2787.4,2788.4,2788.3,2789.5,2789.3,2789.3,2789.4,2789.6,2789.9,2788.7,2788.3,2787.2,2786.8,2786.1,2784.9,2783.9,2782.9,2782,2779.8,2778.8,2777.8,2777.1,2775.5,2775.4,2773.9,2773.6,2772.9,2770.8,2770.3,2769.1,2768.4,2768.2,2767.9,2767.7,2765.7,2765.1,2765.3,2763.4,2763.3,2762.7,2762.4,2762.5,2762.3,2761.9,2761.6,2762.7,2763.9,2764.8,2764.8,2765.7,2766.4,2768.2,2768.7,2770.1,2773.1,2773.4,2774.4,2776.1,2779,2778.4,2781.9,2782.9,2785.2,2785.5,2787.1,2790.2,2792.1,2793,2794.7,2796.8,2799.1,2801,2802.4,2804.3,2805.2,2806.7,2800.1,2801,2801.9,2800.5,2801.3,2801,2800.1,2801,2800.5,2800,2800.5,2799.2,2799.2,2799.5,2799.6,2799.2,2799.3,2799,2799.5,2799.7,2800,2800.4,2801.4,2801,2800.5,2800.1,2799.7,2799.9,2801.1,2801.5,2800.8,2800.3,2801.4,2800.6,2800.8,2799.6,2800,2800.7,2799.9,2800.1,2799.7,2799.3,2799.9,2798.7,2799.7,2799.3,2800,2799.5,2799.7,2799.5,2797.8,2798.8,2798.7,2800.1,2799.4,2799.4,2800,2801.1,2801.1,2800.9,2801.3,2801.6,2800.7,2800.4,2801.9,2801,2801.6,2800.3,2801.2,2800.8,2800.7,2801.1,2799.3,2799.8,2798.4,2798.6,2798.8,2798.4,2798.7,2799,2798.7,2800.4,2799.5,2800.7,2799.6,2799.8,2799.6,2799.5,2799.8,2800.1,2798.9,2800.5,2800,2800.7,2799.9,2800.7,2799.5,2800.4,2800.3,2799.6
65.659,65.389,64.673,65.396,64.827,65.63,64.728,64.947,65.173,65.416,65.086,64.477,65.269,65.816,64.718,65.118,64.936,65.595,65.462,65.355,64.589,65.929,66.405,65.645,65.864,65.361,65.58,64.56,65.032,65.223,64.896,64.875,64.166,65.259,65.889,64.492,65.162,65.504,65.348,64.855,65.212,64.922,65.721,65.063,65.163,65.5,66.114,66.006,64.999,64.742,64.581,64.957,65.681,64.449,64.869,64.615,66.013,64.293,64.189,64.836,64.502,64.006,65.137,64.973,65.486,64.727,64.362,65.339,65.071,65.284,65.85,65.275,64.449,64.416,65.899,65.06,64.9,65.095,64.523,65.699,65.116,65.297,65.009,65.158,65.026,64.429,64.678,64.569,65.595,65.3,63.665,65.925,64.993,65.591,65.168,65.657,64.937,65.689,64.874,64.71,65.459,66.102,65.19,65.221,66.326,64.944,65.811,65.278,66.688,66.214,65.946,65.758,65.341,65.514,66.072,65.677,65.43,66.287,66.958,66.267,66.046,66.373,65.684,65.75,66.87,66.317,66.325,66.332,67.081,66.105,65.726,66.905,66.332,66.205,66.532,66.372,65.581,66.646,65.861,66.772,66.135,65.695,65.709,65.703,65.347,64.944,65.349,64.305,65.056,64.73,64.775,65.337,65.314,64.742,64.598,65.084,64.068,65.088,64.499,64.077,64.708,65.501,64.762,63.735,64.315,63.566,63.521,63.397,62.599,64.075,64.732,63.617,64.05,63.874,63.688,64.196,63.247,63.76,64.018,63.482,63.743,63.966,62.775,62.878,63.179,63.816,63.616,64.125,63.642,63.302,63.533,64.378,63.391,64.203,63.713,63.637,63.19,63.72,64.071,64.523,64.207,65.335,65.011,65.079,64.365,64.759,65.158,65.103,66.579,64.299,64.98,63.881,64.907,64.879,64.97,63.856,64.387,65.406,65.064,64.785,65.37,64.207,64.513,65.422,64.46,64.682,64.459,65.361,64.195,65.258,65.82,65.58,64.49,65.479,65.5,65.217,65.006,64.954,65.062,64.356,65.348,64.89,64.663,65.821,65.237,64.597,64.408,66.222,64.658,65.552,64.474,64.351,64.894,65.43,64.829,65.13,65.007,66.213,64.395,64.761,65.035,65.617,64.773,64.862,65.184,65.862,65.327,64.632,65.179,64.594,63.654,65.445,65.527,64.417,64.544,65.063,64.31,64.58,64.664,64.962,64.609,64.972,65.067,65.027,64.957,63.916,64.063,64.453,64.363,64.812,64.414,64.373,65.598,64.256,63.864,65.59,64.954,64.022,65.26,65.244
122.9,122.89,122.89,122.9,122.9,122.9,122.89,122.92,122.9,122.89,122.9,122.91,122.91,122.89,122.88,122.9,122.91,122.9,122.89,122.89,122.89,122.89,122.89,122.92,122.89,122.91,122.91,122.9,122.89,122.89,122.9,122.9,122.9,122.9,122.9,122.91,122.9,122.91,122.9,122.9,122.89,122.89,122.9,122.91,122.91,122.89,122.9,122.92,122.9,122.9,122.9,122.9,122.89,122.88,122.89,122.9,122.9,122.88,122.9,122.9,122.91,122.9,122.89,122.91,122.91,122.91,122.89,122.91,122.92,122.91,122.88,122.91,122.9,122.92,122.89,122.92,122.91,122.92,122.9,122.9,122.9,122.9,122.87,122.89,122.9,122.9,122.9,122.9,122.89,122.9,122.89,122.91,122.9,122.89,122.91,122.89,122.91,122.9,122.9,122.89,122.91,122.92,122.9,122.93,122.93,122.92,122.93,122.93,122.91,122.91,122.92,122.92,122.92,122.93,122.92,122.91,122.9,122.91,122.92,122.91,122.92,122.92,122.91,122.9,122.91,122.92,122.9,122.91,122.9,122.92,122.92,122.9,122.9,122.91,122.92,122.92,122.91,122.91,122.91,122.93,122.92,122.9,122.91,122.89,122.9,122.9,122.91,122.91,122.91,122.9,122.91,122.9,122.9,122.9,122.89,122.9,122.91,122.91,122.88,122.89,122.89,122.89,122.9,122.89,122.92,122.93,122.89,122.9,122.89,122.91,122.91,122.88,122.89,122.9,122.91,122.89,122.89,122.89,122.91,122.9,122.89,122.89,122.89,122.89,122.89,122.9,122.9,122.9,122.9,122.89,122.91,122.91,122.89,122.89,122.89,122.9,122.89,122.89,122.9,122.89,122.89,122.89,122.89,122.91,122.89,122.9,122.89,122.9,122.9,122.89,122.89,122.9,122.9,122.92,122.92,122.9,122.9,122.89,122.89,122.9,122.88,122.9,122.9,122.9,122.89,122.89,122.92,122.88,122.9,122.89,122.91,122.89,122.9,122.9,122.91,122.89,122.89,122.91,122.9,122.91,122.91,122.91,122.89,122.88,122.92,122.9,122.88,122.9,122.92,122.92,122.9,122.9,122.9,122.91,122.91,122.89,122.9,122.9,122.91,122.89,122.89,122.9,122.9,122.91,122.91,122.91,122.89,122.91,122.9,122.92,122.89,122.91,122.9,122.91,122.89,122.9,122.91,122.9,122.91,122.88,122.91,122.9,122.9,122.89,122.9,122.87,122.91,122.92,122.89,122.91,122.89,122.93,122.9,122.9,122.9,122.9,122.91,122.89,122.9,122.91
0.22019,0.21836,0.2144,0.2104,0.20881,0.20713,0.20776,0.20351,0.19861,0.19888,0.20171,0.20089,0.20325,0.20461,0.20286,0.20757,0.20839,0.20823,0.21193,0.20981,0.21682,0.21563,0.21578,0.2138,0.21517,0.21211,0.21763,0.21578,0.21737,0.21205,0.21239,0.2113,0.21792,0.21284,0.21265,0.21113,0.21156,0.21497,0.21663,0.21303,0.21242,0.21082,0.20286,0.20057,0.20228,0.19989,0.20112,0.20165,0.20503,0.19966,0.20201,0.20407,0.19973,0.20064,0.20515,0.20631,0.20819,0.2048,0.20645,0.20793,0.20889,0.21504,0.21345,0.2124,0.21027,0.21057,0.20721,0.21012,0.20893,0.20779,0.20682,0.20881,0.2128,0.20694,0.20816,0.21303,0.20936,0.21088,0.20958,0.2115,0.21113,0.21164,0.21553,0.21621,0.2191,0.22004,0.22347,0.22107,0.22251,0.22363,0.22454,0.22706,0.22503,0.22061,0.22131,0.21978,0.21462,0.22015,0.21015,0.21361,0.51799,0.50777,0.49608,0.48463,0.46996,0.4565,0.43928,0.42124,0.40891,0.39216,0.37197,0.35384,0.33572,0.3173,0.29864,0.28104,0.26053,0.24626,0.22579,0.20314,0.18549,0.16336,0.14162,0.125,0.10616,0.087462,0.068915,0.055296,0.046646,0.033227,0.031724,0.026135,0.020424,0.019365,0.013846,0.012278,0.011087,0.0071087,0.0090519,0.00974,0.0042774,0.0058398,0.0053483,0.0035804,0.0079955,0.0062081,0.0028366,0.0033323,0.0048265,0.0021858,0.0021923,0.0069517,0.0051955,0.0018886,0.0019706,-0.0016554,0.001753,0.0024839,0.0049705,0.0010359,0.0041622,0.0010529,0.0011335,0.0049189,0.0039848,0.0031072,0.0017542,0.0015959,0.002489,0.0036514,-0.00076438,0.0060781,0.0064819,0.0018737,0.002227,0.0029108,0.0027064,0.0033945,0.0037839,0.0076599,0.0028267,0.0048538,0.0054744,0.0054998,0.0018514,0.0069454,0.0065511,0.0077691,0.0046713,0.0056458,0.0080189,0.014516,0.014226,0.020236,0.028316,0.037662,0.047908,0.064906,0.081364,0.093502,0.39725,0.39872,0.40204,0.40344,0.40495,0.40766,0.41322,0.40514,0.40608,0.40913,0.40962,0.4095,0.40581,0.40542,0.4046,0.40363,0.39874,0.39835,0.3953,0.39637,0.39705,0.40057,0.39807,0.40278,0.40429,0.40634,0.40747,0.40429,0.40723,0.40796,0.41316,0.41138,0.41296,0.41381,0.41392,0.41905,0.4157,0.41851,0.41857,0.41694,0.41715,0.41483,0.41585,0.41657,0.41166,0.41172,0.4087,0.41425,0.40949,0.41528,0.40876,0.40387,0.40406,0.40257,0.40081,0.40253,0.39726,0.40108,0.40389,0.40312,0.4062,0.41167,0.41251,0.41142,0.41578,0.41868,0.42301,0.4244,0.42117,0.42124,0.42533,0.42762,0.42897,0.42633,0.42067,0.41701,0.41298,0.41327,0.40868,0.40589,0.40652,0.40362,0.4049,0.40482,0.40358,0.40497,0.4034,0.40272,0.40004,0.40088,0.3984,0.40076,0.40089,0.39966,0.40168,0.40422,0.40032,0.40193,0.404,0.4059
